starttime	seconds	ctime	dtime	ttime	wait
Mon Jul 05 21:23:03 2021	1625516583	0	1317	1317	1316
Mon Jul 05 21:23:07 2021	1625516587	0	1317	1317	1317
Mon Jul 05 21:23:05 2021	1625516585	0	1317	1317	1317
Mon Jul 05 21:22:55 2021	1625516575	0	1319	1319	1319
Mon Jul 05 21:23:07 2021	1625516587	0	1319	1320	1319
Mon Jul 05 21:23:07 2021	1625516587	0	1320	1320	1319
Mon Jul 05 21:22:57 2021	1625516577	0	1320	1320	1319
Mon Jul 05 21:23:02 2021	1625516582	0	1320	1320	1320
Mon Jul 05 21:22:48 2021	1625516568	0	1320	1321	1320
Mon Jul 05 21:22:58 2021	1625516578	0	1321	1321	1320
Mon Jul 05 21:23:08 2021	1625516588	0	1321	1321	1320
Mon Jul 05 21:23:08 2021	1625516588	0	1321	1321	1320
Mon Jul 05 21:22:59 2021	1625516579	0	1321	1321	1321
Mon Jul 05 21:22:54 2021	1625516574	0	1322	1322	1321
Mon Jul 05 21:23:07 2021	1625516587	0	1322	1322	1321
Mon Jul 05 21:22:57 2021	1625516577	0	1322	1322	1321
Mon Jul 05 21:23:08 2021	1625516588	0	1322	1322	1322
Mon Jul 05 21:23:08 2021	1625516588	0	1322	1322	1322
Mon Jul 05 21:23:02 2021	1625516582	0	1322	1322	1322
Mon Jul 05 21:23:02 2021	1625516582	0	1323	1323	1322
Mon Jul 05 21:23:06 2021	1625516586	0	1323	1323	1322
Mon Jul 05 21:23:07 2021	1625516587	0	1323	1323	1322
Mon Jul 05 21:23:07 2021	1625516587	0	1323	1323	1321
Mon Jul 05 21:22:54 2021	1625516574	0	1323	1324	1323
Mon Jul 05 21:22:56 2021	1625516576	0	1324	1324	1323
Mon Jul 05 21:22:58 2021	1625516578	0	1325	1325	1324
Mon Jul 05 21:23:02 2021	1625516582	0	1325	1325	1324
Mon Jul 05 21:23:03 2021	1625516583	0	1325	1325	1324
Mon Jul 05 21:23:07 2021	1625516587	0	1325	1325	1324
Mon Jul 05 21:23:01 2021	1625516581	2	1323	1325	1323
Mon Jul 05 21:23:07 2021	1625516587	0	1325	1326	1325
Mon Jul 05 21:22:54 2021	1625516574	0	1325	1326	1325
Mon Jul 05 21:23:08 2021	1625516588	1	1326	1327	1325
Mon Jul 05 21:22:58 2021	1625516578	0	1327	1327	1326
Mon Jul 05 21:23:03 2021	1625516583	0	1327	1327	1326
Mon Jul 05 21:23:07 2021	1625516587	0	1327	1327	1326
Mon Jul 05 21:23:06 2021	1625516586	0	1327	1327	1326
Mon Jul 05 21:22:56 2021	1625516576	0	1327	1327	1326
Mon Jul 05 21:23:08 2021	1625516588	0	1327	1327	1327
Mon Jul 05 21:23:04 2021	1625516584	0	1328	1328	1327
Mon Jul 05 21:22:54 2021	1625516574	0	1328	1329	1328
Mon Jul 05 21:22:57 2021	1625516577	0	1328	1329	1328
Mon Jul 05 21:23:08 2021	1625516588	0	1328	1329	1328
Mon Jul 05 21:22:54 2021	1625516574	0	1330	1330	1329
Mon Jul 05 21:23:06 2021	1625516586	0	1330	1330	1329
Mon Jul 05 21:22:58 2021	1625516578	0	1330	1330	1329
Mon Jul 05 21:22:56 2021	1625516576	0	1330	1330	1330
Mon Jul 05 21:22:54 2021	1625516574	0	1331	1331	1330
Mon Jul 05 21:23:04 2021	1625516584	0	1331	1331	1330
Mon Jul 05 21:23:08 2021	1625516588	0	1331	1331	1330
Mon Jul 05 21:22:54 2021	1625516574	0	1331	1332	1331
Mon Jul 05 21:23:08 2021	1625516588	0	1331	1332	1331
Mon Jul 05 21:23:03 2021	1625516583	0	1332	1332	1331
Mon Jul 05 21:23:07 2021	1625516587	0	1332	1332	1331
Mon Jul 05 21:23:02 2021	1625516582	0	1332	1332	1332
Mon Jul 05 21:23:05 2021	1625516585	0	1332	1332	1332
Mon Jul 05 21:23:06 2021	1625516586	0	1333	1333	1332
Mon Jul 05 21:23:08 2021	1625516588	0	1333	1334	1333
Mon Jul 05 21:22:58 2021	1625516578	0	1334	1334	1333
Mon Jul 05 21:23:08 2021	1625516588	0	1334	1334	1333
Mon Jul 05 21:23:01 2021	1625516581	0	1334	1334	1334
Mon Jul 05 21:23:08 2021	1625516588	0	1334	1334	1333
Mon Jul 05 21:22:57 2021	1625516577	0	1334	1334	1334
Mon Jul 05 21:22:45 2021	1625516565	0	1334	1334	1334
Mon Jul 05 21:23:02 2021	1625516582	0	1335	1336	1335
Mon Jul 05 21:23:03 2021	1625516583	0	1336	1336	1334
Mon Jul 05 21:23:01 2021	1625516581	1	1335	1336	1334
Mon Jul 05 21:23:04 2021	1625516584	0	1336	1336	1335
Mon Jul 05 21:23:08 2021	1625516588	0	1336	1336	1335
Mon Jul 05 21:22:57 2021	1625516577	0	1336	1336	1336
Mon Jul 05 21:22:57 2021	1625516577	0	1337	1337	1336
Mon Jul 05 21:23:07 2021	1625516587	0	1337	1337	1337
Mon Jul 05 21:23:08 2021	1625516588	0	1337	1337	1337
Mon Jul 05 21:22:48 2021	1625516568	0	1337	1337	1337
Mon Jul 05 21:22:57 2021	1625516577	0	1337	1338	1337
Mon Jul 05 21:23:03 2021	1625516583	0	1337	1338	1337
Mon Jul 05 21:22:54 2021	1625516574	0	1338	1338	1336
Mon Jul 05 21:22:54 2021	1625516574	0	1338	1338	1337
Mon Jul 05 21:23:01 2021	1625516581	0	1338	1338	1337
Mon Jul 05 21:23:06 2021	1625516586	0	1338	1338	1337
Mon Jul 05 21:23:01 2021	1625516581	1	1338	1339	1338
Mon Jul 05 21:22:57 2021	1625516577	0	1339	1339	1339
Mon Jul 05 21:23:06 2021	1625516586	0	1339	1339	1338
Mon Jul 05 21:22:57 2021	1625516577	0	1340	1340	1340
Mon Jul 05 21:22:57 2021	1625516577	0	1340	1341	1340
Mon Jul 05 21:22:56 2021	1625516576	0	1341	1341	1340
Mon Jul 05 21:23:08 2021	1625516588	0	1341	1341	1339
Mon Jul 05 21:23:07 2021	1625516587	0	1341	1341	1341
Mon Jul 05 21:23:03 2021	1625516583	0	1341	1341	1341
Mon Jul 05 21:22:54 2021	1625516574	0	1342	1342	1341
Mon Jul 05 21:22:56 2021	1625516576	0	1342	1342	1341
Mon Jul 05 21:23:06 2021	1625516586	0	1342	1342	1342
Mon Jul 05 21:23:03 2021	1625516583	0	1342	1342	1341
Mon Jul 05 21:22:54 2021	1625516574	0	1342	1343	1342
Mon Jul 05 21:23:08 2021	1625516588	0	1342	1343	1342
Mon Jul 05 21:22:54 2021	1625516574	0	1343	1343	1339
Mon Jul 05 21:22:48 2021	1625516568	0	1343	1343	1342
Mon Jul 05 21:23:07 2021	1625516587	0	1343	1343	1342
Mon Jul 05 21:22:48 2021	1625516568	0	1343	1343	1343
Mon Jul 05 21:23:08 2021	1625516588	1	1343	1344	1342
Mon Jul 05 21:22:48 2021	1625516568	0	1344	1344	1343
Mon Jul 05 21:22:54 2021	1625516574	0	1344	1344	1344
Mon Jul 05 21:22:54 2021	1625516574	0	1345	1345	1344
Mon Jul 05 21:22:58 2021	1625516578	0	1345	1345	1344
Mon Jul 05 21:22:57 2021	1625516577	0	1345	1345	1344
Mon Jul 05 21:23:08 2021	1625516588	0	1345	1345	1344
Mon Jul 05 21:23:02 2021	1625516582	0	1345	1345	1345
Mon Jul 05 21:23:06 2021	1625516586	0	1346	1347	1346
Mon Jul 05 21:23:08 2021	1625516588	0	1346	1347	1346
Mon Jul 05 21:23:02 2021	1625516582	0	1347	1347	1347
Mon Jul 05 21:23:02 2021	1625516582	0	1347	1347	1347
Mon Jul 05 21:23:02 2021	1625516582	0	1347	1347	1347
Mon Jul 05 21:22:54 2021	1625516574	0	1349	1349	1348
Mon Jul 05 21:22:56 2021	1625516576	0	1349	1349	1348
Mon Jul 05 21:23:06 2021	1625516586	0	1349	1349	1349
Mon Jul 05 21:23:06 2021	1625516586	0	1349	1349	1349
Mon Jul 05 21:23:05 2021	1625516585	0	1349	1349	1349
Mon Jul 05 21:23:04 2021	1625516584	0	1349	1350	1349
Mon Jul 05 21:23:02 2021	1625516582	0	1350	1350	1349
Mon Jul 05 21:23:08 2021	1625516588	0	1350	1350	1349
Mon Jul 05 21:23:08 2021	1625516588	0	1350	1351	1348
Mon Jul 05 21:22:48 2021	1625516568	0	1351	1351	1350
Mon Jul 05 21:23:07 2021	1625516587	4	1347	1351	1347
Mon Jul 05 21:23:08 2021	1625516588	0	1351	1351	1351
Mon Jul 05 21:23:08 2021	1625516588	0	1351	1351	1351
Mon Jul 05 21:22:54 2021	1625516574	0	1351	1351	1351
Mon Jul 05 21:23:07 2021	1625516587	1	1350	1352	1350
Mon Jul 05 21:23:05 2021	1625516585	0	1352	1352	1351
Mon Jul 05 21:22:54 2021	1625516574	0	1353	1353	1353
Mon Jul 05 21:22:57 2021	1625516577	0	1354	1354	1353
Mon Jul 05 21:23:02 2021	1625516582	0	1354	1355	1354
Mon Jul 05 21:23:06 2021	1625516586	0	1355	1355	1354
Mon Jul 05 21:22:48 2021	1625516568	0	1355	1355	1354
Mon Jul 05 21:22:57 2021	1625516577	0	1355	1355	1354
Mon Jul 05 21:22:57 2021	1625516577	1	1354	1355	1354
Mon Jul 05 21:22:54 2021	1625516574	0	1355	1355	1355
Mon Jul 05 21:22:48 2021	1625516568	0	1355	1356	1355
Mon Jul 05 21:23:07 2021	1625516587	0	1356	1356	1355
Mon Jul 05 21:23:06 2021	1625516586	0	1356	1356	1355
Mon Jul 05 21:22:54 2021	1625516574	0	1356	1356	1356
Mon Jul 05 21:22:59 2021	1625516579	0	1357	1357	1356
Mon Jul 05 21:23:07 2021	1625516587	0	1357	1357	1356
Mon Jul 05 21:22:48 2021	1625516568	0	1357	1357	1356
Mon Jul 05 21:22:48 2021	1625516568	0	1357	1357	1357
Mon Jul 05 21:22:57 2021	1625516577	0	1358	1358	1357
Mon Jul 05 21:23:03 2021	1625516583	0	1358	1358	1357
Mon Jul 05 21:22:48 2021	1625516568	0	1358	1358	1358
Mon Jul 05 21:23:08 2021	1625516588	1	1358	1358	1357
Mon Jul 05 21:22:48 2021	1625516568	0	1358	1358	1358
Mon Jul 05 21:23:06 2021	1625516586	0	1358	1358	1358
Mon Jul 05 21:22:48 2021	1625516568	0	1359	1359	1358
Mon Jul 05 21:22:57 2021	1625516577	0	1359	1360	1359
Mon Jul 05 21:22:48 2021	1625516568	0	1360	1360	1358
Mon Jul 05 21:23:07 2021	1625516587	0	1360	1360	1359
Mon Jul 05 21:22:48 2021	1625516568	1	1359	1360	1359
Mon Jul 05 21:23:07 2021	1625516587	0	1360	1360	1359
Mon Jul 05 21:22:57 2021	1625516577	0	1361	1361	1360
Mon Jul 05 21:23:00 2021	1625516580	0	1361	1361	1361
Mon Jul 05 21:23:05 2021	1625516585	0	1362	1362	1361
Mon Jul 05 21:22:48 2021	1625516568	0	1362	1362	1362
Mon Jul 05 21:23:03 2021	1625516583	0	1362	1363	1362
Mon Jul 05 21:23:02 2021	1625516582	0	1362	1363	1362
Mon Jul 05 21:22:54 2021	1625516574	0	1363	1363	1362
Mon Jul 05 21:23:06 2021	1625516586	0	1363	1363	1363
Mon Jul 05 21:23:06 2021	1625516586	0	1364	1364	1363
Mon Jul 05 21:22:57 2021	1625516577	0	1364	1364	1364
Mon Jul 05 21:22:57 2021	1625516577	0	1365	1365	1364
Mon Jul 05 21:22:57 2021	1625516577	0	1366	1366	1365
Mon Jul 05 21:23:02 2021	1625516582	0	1366	1366	1366
Mon Jul 05 21:22:56 2021	1625516576	0	1366	1367	1366
Mon Jul 05 21:22:58 2021	1625516578	0	1367	1367	1366
Mon Jul 05 21:23:08 2021	1625516588	0	1367	1367	1367
Mon Jul 05 21:23:07 2021	1625516587	0	1368	1368	1367
Mon Jul 05 21:22:48 2021	1625516568	0	1368	1368	1368
Mon Jul 05 21:23:07 2021	1625516587	0	1368	1368	1364
Mon Jul 05 21:23:02 2021	1625516582	0	1369	1370	1369
Mon Jul 05 21:22:57 2021	1625516577	0	1370	1370	1369
Mon Jul 05 21:23:02 2021	1625516582	0	1370	1371	1369
Mon Jul 05 21:23:08 2021	1625516588	0	1371	1371	1370
Mon Jul 05 21:22:58 2021	1625516578	0	1371	1371	1371
Mon Jul 05 21:22:57 2021	1625516577	0	1372	1372	1371
Mon Jul 05 21:23:06 2021	1625516586	0	1372	1372	1368
Mon Jul 05 21:22:48 2021	1625516568	0	1372	1372	1371
Mon Jul 05 21:22:56 2021	1625516576	0	1372	1372	1372
Mon Jul 05 21:23:06 2021	1625516586	0	1373	1373	1372
Mon Jul 05 21:23:06 2021	1625516586	0	1373	1373	1372
Mon Jul 05 21:23:07 2021	1625516587	0	1373	1374	1373
Mon Jul 05 21:23:03 2021	1625516583	0	1373	1374	1373
Mon Jul 05 21:22:57 2021	1625516577	0	1374	1374	1373
Mon Jul 05 21:22:48 2021	1625516568	0	1374	1374	1373
Mon Jul 05 21:22:58 2021	1625516578	0	1374	1374	1374
Mon Jul 05 21:22:57 2021	1625516577	0	1375	1375	1374
Mon Jul 05 21:22:57 2021	1625516577	0	1375	1375	1374
Mon Jul 05 21:22:45 2021	1625516565	0	1376	1376	1375
Mon Jul 05 21:23:07 2021	1625516587	0	1377	1377	1377
Mon Jul 05 21:23:08 2021	1625516588	0	1378	1378	1378
Mon Jul 05 21:22:57 2021	1625516577	0	1378	1378	1378
Mon Jul 05 21:23:07 2021	1625516587	0	1378	1378	1378
Mon Jul 05 21:23:06 2021	1625516586	0	1380	1380	1380
Mon Jul 05 21:23:03 2021	1625516583	0	1380	1380	1379
Mon Jul 05 21:23:07 2021	1625516587	0	1381	1381	1381
Mon Jul 05 21:23:07 2021	1625516587	0	1382	1382	1381
Mon Jul 05 21:23:08 2021	1625516588	0	1384	1384	1383
Mon Jul 05 21:23:07 2021	1625516587	0	1384	1384	1383
Mon Jul 05 21:23:08 2021	1625516588	0	1384	1385	1384
Mon Jul 05 21:23:06 2021	1625516586	0	1385	1385	1385
Mon Jul 05 21:23:08 2021	1625516588	0	1386	1386	1386
Mon Jul 05 21:23:08 2021	1625516588	1	1386	1387	1384
Mon Jul 05 21:23:07 2021	1625516587	0	1387	1387	1386
Mon Jul 05 21:22:57 2021	1625516577	1	1388	1389	1388
Mon Jul 05 21:22:48 2021	1625516568	0	1389	1389	1389
Mon Jul 05 21:23:07 2021	1625516587	0	1389	1390	1388
Mon Jul 05 21:23:02 2021	1625516582	0	1390	1390	1389
Mon Jul 05 21:23:02 2021	1625516582	0	1390	1390	1389
Mon Jul 05 21:22:48 2021	1625516568	0	1390	1390	1389
Mon Jul 05 21:23:03 2021	1625516583	0	1390	1390	1364
Mon Jul 05 21:23:06 2021	1625516586	0	1391	1391	1390
Mon Jul 05 21:23:09 2021	1625516589	0	1391	1391	1390
Mon Jul 05 21:23:03 2021	1625516583	0	1393	1393	1392
Mon Jul 05 21:22:50 2021	1625516570	0	1393	1393	1393
Mon Jul 05 21:22:54 2021	1625516574	0	1393	1394	1393
Mon Jul 05 21:23:03 2021	1625516583	0	1395	1395	1395
Mon Jul 05 21:23:06 2021	1625516586	0	1397	1397	1396
Mon Jul 05 21:23:06 2021	1625516586	0	1397	1397	1397
Mon Jul 05 21:23:07 2021	1625516587	0	1398	1398	1397
Mon Jul 05 21:23:07 2021	1625516587	0	1398	1399	1398
Mon Jul 05 21:22:56 2021	1625516576	0	1399	1399	1398
Mon Jul 05 21:23:02 2021	1625516582	0	1399	1399	1398
Mon Jul 05 21:23:04 2021	1625516584	0	1399	1400	1399
Mon Jul 05 21:22:48 2021	1625516568	0	1400	1400	1399
Mon Jul 05 21:23:02 2021	1625516582	0	1400	1400	1400
Mon Jul 05 21:22:58 2021	1625516578	0	1400	1400	1400
Mon Jul 05 21:22:48 2021	1625516568	0	1401	1401	1400
Mon Jul 05 21:22:56 2021	1625516576	0	1401	1401	1401
Mon Jul 05 21:23:06 2021	1625516586	0	1402	1402	1401
Mon Jul 05 21:23:08 2021	1625516588	0	1403	1403	1403
Mon Jul 05 21:22:57 2021	1625516577	0	1404	1404	1403
Mon Jul 05 21:23:02 2021	1625516582	0	1404	1404	1403
Mon Jul 05 21:22:56 2021	1625516576	0	1404	1404	1404
Mon Jul 05 21:23:02 2021	1625516582	0	1404	1404	1404
Mon Jul 05 21:23:08 2021	1625516588	0	1404	1405	1403
Mon Jul 05 21:23:02 2021	1625516582	0	1407	1407	1406
Mon Jul 05 21:23:02 2021	1625516582	0	1408	1408	1408
Mon Jul 05 21:23:02 2021	1625516582	0	1410	1410	1410
Mon Jul 05 21:23:02 2021	1625516582	0	1412	1412	1411
Mon Jul 05 21:23:02 2021	1625516582	0	1413	1413	1413
Mon Jul 05 21:23:00 2021	1625516580	0	1413	1413	1413
Mon Jul 05 21:23:07 2021	1625516587	0	1414	1414	1413
Mon Jul 05 21:23:05 2021	1625516585	0	1414	1414	1414
Mon Jul 05 21:23:07 2021	1625516587	0	1415	1415	1415
Mon Jul 05 21:23:07 2021	1625516587	1	1415	1415	1414
Mon Jul 05 21:23:05 2021	1625516585	0	1415	1416	1415
Mon Jul 05 21:23:02 2021	1625516582	0	1417	1417	1417
Mon Jul 05 21:23:09 2021	1625516589	0	1418	1418	1418
Mon Jul 05 21:23:07 2021	1625516587	4	1414	1418	1414
Mon Jul 05 21:23:02 2021	1625516582	0	1419	1420	1419
Mon Jul 05 21:23:02 2021	1625516582	0	1419	1420	1419
Mon Jul 05 21:23:07 2021	1625516587	0	1422	1422	1421
Mon Jul 05 21:22:49 2021	1625516569	0	1423	1423	1422
Mon Jul 05 21:22:52 2021	1625516572	0	1425	1425	1425
Mon Jul 05 21:22:56 2021	1625516576	0	1425	1425	1425
Mon Jul 05 21:22:48 2021	1625516568	0	1426	1426	1425
Mon Jul 05 21:23:02 2021	1625516582	0	1426	1426	1425
Mon Jul 05 21:23:02 2021	1625516582	0	1427	1427	1426
Mon Jul 05 21:22:57 2021	1625516577	0	1428	1428	1428
Mon Jul 05 21:23:06 2021	1625516586	0	1429	1429	1428
Mon Jul 05 21:22:57 2021	1625516577	0	1431	1431	1431
Mon Jul 05 21:23:07 2021	1625516587	0	1431	1432	1431
Mon Jul 05 21:22:52 2021	1625516572	0	1432	1432	1431
Mon Jul 05 21:23:08 2021	1625516588	0	1434	1434	1433
Mon Jul 05 21:22:57 2021	1625516577	0	1435	1435	1434
Mon Jul 05 21:23:07 2021	1625516587	0	1437	1437	1436
Mon Jul 05 21:23:01 2021	1625516581	0	1439	1439	1438
Mon Jul 05 21:23:08 2021	1625516588	0	1439	1439	1439
Mon Jul 05 21:22:52 2021	1625516572	0	1440	1441	1440
Mon Jul 05 21:23:07 2021	1625516587	0	1441	1442	1441
Mon Jul 05 21:22:50 2021	1625516570	0	1442	1443	1442
Mon Jul 05 21:22:52 2021	1625516572	0	1443	1443	1443
Mon Jul 05 21:23:06 2021	1625516586	0	1444	1444	1442
Mon Jul 05 21:23:07 2021	1625516587	0	1444	1445	1444
Mon Jul 05 21:23:07 2021	1625516587	0	1444	1445	1444
Mon Jul 05 21:23:06 2021	1625516586	0	1445	1446	1445
Mon Jul 05 21:23:06 2021	1625516586	0	1449	1449	1448
Mon Jul 05 21:23:07 2021	1625516587	0	1449	1449	1448
Mon Jul 05 21:23:09 2021	1625516589	0	1449	1449	1448
Mon Jul 05 21:22:52 2021	1625516572	0	1450	1450	1449
Mon Jul 05 21:22:52 2021	1625516572	0	1450	1450	1449
Mon Jul 05 21:23:02 2021	1625516582	0	1452	1452	1451
Mon Jul 05 21:23:03 2021	1625516583	0	1453	1453	1452
Mon Jul 05 21:22:52 2021	1625516572	0	1453	1453	1452
Mon Jul 05 21:22:50 2021	1625516570	0	1453	1453	1451
Mon Jul 05 21:22:50 2021	1625516570	0	1454	1454	1453
Mon Jul 05 21:23:06 2021	1625516586	0	1454	1454	1453
Mon Jul 05 21:23:02 2021	1625516582	0	1457	1457	1457
Mon Jul 05 21:23:02 2021	1625516582	0	1457	1457	1457
Mon Jul 05 21:22:53 2021	1625516573	0	1457	1458	1457
Mon Jul 05 21:23:01 2021	1625516581	0	1458	1458	1457
Mon Jul 05 21:23:02 2021	1625516582	0	1459	1459	1458
Mon Jul 05 21:22:52 2021	1625516572	0	1459	1459	1458
Mon Jul 05 21:23:07 2021	1625516587	0	1459	1460	1459
Mon Jul 05 21:23:01 2021	1625516581	0	1460	1460	1459
Mon Jul 05 21:23:01 2021	1625516581	0	1463	1463	1462
Mon Jul 05 21:22:59 2021	1625516579	0	1463	1463	1462
Mon Jul 05 21:22:50 2021	1625516570	0	1463	1463	1462
Mon Jul 05 21:23:00 2021	1625516580	0	1464	1464	1464
Mon Jul 05 21:22:50 2021	1625516570	0	1465	1466	1465
Mon Jul 05 21:23:05 2021	1625516585	0	1466	1467	1466
Mon Jul 05 21:22:52 2021	1625516572	0	1468	1468	1467
Mon Jul 05 21:23:05 2021	1625516585	0	1468	1468	1467
Mon Jul 05 21:23:00 2021	1625516580	0	1468	1468	1468
Mon Jul 05 21:22:49 2021	1625516569	0	1469	1469	1468
Mon Jul 05 21:22:52 2021	1625516572	0	1469	1469	1468
Mon Jul 05 21:23:07 2021	1625516587	0	1469	1469	1468
Mon Jul 05 21:22:52 2021	1625516572	0	1470	1470	1470
Mon Jul 05 21:22:57 2021	1625516577	1	1470	1471	1469
Mon Jul 05 21:22:50 2021	1625516570	0	1473	1473	1473
Mon Jul 05 21:23:00 2021	1625516580	0	1473	1474	1473
Mon Jul 05 21:22:50 2021	1625516570	0	1474	1474	1474
Mon Jul 05 21:22:49 2021	1625516569	0	1475	1475	1474
Mon Jul 05 21:22:49 2021	1625516569	0	1477	1477	1476
Mon Jul 05 21:23:08 2021	1625516588	0	1477	1477	1476
Mon Jul 05 21:23:08 2021	1625516588	0	1477	1477	1477
Mon Jul 05 21:23:07 2021	1625516587	0	1478	1478	1477
Mon Jul 05 21:23:04 2021	1625516584	0	1479	1479	1479
Mon Jul 05 21:22:59 2021	1625516579	0	1480	1480	1480
Mon Jul 05 21:23:07 2021	1625516587	0	1480	1480	1480
Mon Jul 05 21:22:59 2021	1625516579	0	1480	1481	1480
Mon Jul 05 21:22:57 2021	1625516577	0	1481	1481	1480
Mon Jul 05 21:22:50 2021	1625516570	0	1481	1481	1481
Mon Jul 05 21:22:50 2021	1625516570	0	1481	1482	1481
Mon Jul 05 21:22:50 2021	1625516570	0	1483	1483	1482
Mon Jul 05 21:22:46 2021	1625516566	0	1483	1483	1483
Mon Jul 05 21:23:01 2021	1625516581	0	1485	1485	1485
Mon Jul 05 21:23:03 2021	1625516583	0	1486	1487	1486
Mon Jul 05 21:23:01 2021	1625516581	0	1487	1487	1486
Mon Jul 05 21:23:00 2021	1625516580	0	1489	1489	1489
Mon Jul 05 21:22:52 2021	1625516572	0	1490	1490	1490
Mon Jul 05 21:22:52 2021	1625516572	0	1491	1491	1491
Mon Jul 05 21:22:52 2021	1625516572	0	1492	1492	1491
Mon Jul 05 21:23:00 2021	1625516580	0	1493	1494	1493
Mon Jul 05 21:22:55 2021	1625516575	0	1493	1494	1493
Mon Jul 05 21:23:07 2021	1625516587	0	1494	1495	1494
Mon Jul 05 21:23:01 2021	1625516581	0	1496	1496	1496
Mon Jul 05 21:23:00 2021	1625516580	0	1496	1497	1496
Mon Jul 05 21:22:45 2021	1625516565	0	1497	1497	1496
Mon Jul 05 21:23:04 2021	1625516584	0	1498	1498	1497
Mon Jul 05 21:23:00 2021	1625516580	0	1499	1499	1499
Mon Jul 05 21:23:00 2021	1625516580	0	1500	1500	1499
Mon Jul 05 21:22:52 2021	1625516572	0	1501	1501	1500
Mon Jul 05 21:23:01 2021	1625516581	0	1501	1501	1501
Mon Jul 05 21:23:06 2021	1625516586	0	1501	1502	1501
Mon Jul 05 21:23:05 2021	1625516585	0	1502	1502	1501
Mon Jul 05 21:22:52 2021	1625516572	0	1502	1502	1502
Mon Jul 05 21:22:49 2021	1625516569	0	1505	1505	1504
Mon Jul 05 21:22:52 2021	1625516572	0	1506	1506	1505
Mon Jul 05 21:23:08 2021	1625516588	0	1507	1507	1506
Mon Jul 05 21:22:52 2021	1625516572	0	1509	1509	1509
Mon Jul 05 21:23:03 2021	1625516583	0	1509	1510	1509
Mon Jul 05 21:22:49 2021	1625516569	0	1509	1510	1509
Mon Jul 05 21:22:50 2021	1625516570	0	1510	1510	1509
Mon Jul 05 21:23:00 2021	1625516580	0	1511	1511	1510
Mon Jul 05 21:23:02 2021	1625516582	0	1511	1511	1510
Mon Jul 05 21:22:45 2021	1625516565	0	1512	1512	1512
Mon Jul 05 21:23:04 2021	1625516584	0	1512	1512	1512
Mon Jul 05 21:22:50 2021	1625516570	0	1513	1513	1513
Mon Jul 05 21:22:49 2021	1625516569	0	1514	1514	1514
Mon Jul 05 21:23:07 2021	1625516587	0	1516	1516	1515
Mon Jul 05 21:22:46 2021	1625516566	0	1518	1518	1518
Mon Jul 05 21:23:08 2021	1625516588	0	1518	1518	1518
Mon Jul 05 21:22:45 2021	1625516565	0	1518	1518	1518
Mon Jul 05 21:22:52 2021	1625516572	0	1519	1520	1519
Mon Jul 05 21:22:45 2021	1625516565	0	1520	1520	1520
Mon Jul 05 21:22:52 2021	1625516572	0	1520	1521	1520
Mon Jul 05 21:23:01 2021	1625516581	0	1521	1521	1520
Mon Jul 05 21:22:51 2021	1625516571	1	1520	1521	1520
Mon Jul 05 21:22:50 2021	1625516570	0	1523	1523	1522
Mon Jul 05 21:22:46 2021	1625516566	0	1523	1523	1522
Mon Jul 05 21:22:46 2021	1625516566	0	1523	1523	1523
Mon Jul 05 21:23:04 2021	1625516584	0	1523	1523	1523
Mon Jul 05 21:22:58 2021	1625516578	0	1523	1524	1523
Mon Jul 05 21:22:51 2021	1625516571	0	1524	1524	1524
Mon Jul 05 21:22:49 2021	1625516569	0	1525	1525	1524
Mon Jul 05 21:23:01 2021	1625516581	0	1525	1525	1524
Mon Jul 05 21:23:04 2021	1625516584	0	1525	1526	1525
Mon Jul 05 21:22:49 2021	1625516569	0	1527	1527	1527
Mon Jul 05 21:23:01 2021	1625516581	0	1528	1528	1528
Mon Jul 05 21:22:59 2021	1625516579	0	1529	1529	1529
Mon Jul 05 21:23:04 2021	1625516584	0	1530	1530	1529
Mon Jul 05 21:23:05 2021	1625516585	0	1530	1530	1529
Mon Jul 05 21:23:00 2021	1625516580	0	1530	1530	1530
Mon Jul 05 21:23:05 2021	1625516585	0	1530	1531	1530
Mon Jul 05 21:23:00 2021	1625516580	0	1531	1531	1530
Mon Jul 05 21:22:45 2021	1625516565	0	1531	1531	1530
Mon Jul 05 21:23:04 2021	1625516584	0	1531	1531	1530
Mon Jul 05 21:22:46 2021	1625516566	0	1531	1531	1530
Mon Jul 05 21:23:01 2021	1625516581	0	1532	1532	1531
Mon Jul 05 21:23:01 2021	1625516581	0	1532	1532	1531
Mon Jul 05 21:22:49 2021	1625516569	0	1532	1532	1532
Mon Jul 05 21:23:04 2021	1625516584	0	1533	1533	1532
Mon Jul 05 21:23:03 2021	1625516583	0	1534	1534	1534
Mon Jul 05 21:23:04 2021	1625516584	0	1534	1535	1534
Mon Jul 05 21:23:08 2021	1625516588	0	1535	1535	1535
Mon Jul 05 21:22:46 2021	1625516566	0	1535	1535	1535
Mon Jul 05 21:23:02 2021	1625516582	0	1535	1536	1535
Mon Jul 05 21:23:00 2021	1625516580	0	1536	1537	1536
Mon Jul 05 21:23:06 2021	1625516586	0	1536	1537	1536
Mon Jul 05 21:22:46 2021	1625516566	0	1537	1537	1536
Mon Jul 05 21:22:45 2021	1625516565	0	1537	1537	1536
Mon Jul 05 21:22:54 2021	1625516574	0	1537	1537	1537
Mon Jul 05 21:22:46 2021	1625516566	0	1537	1537	1537
Mon Jul 05 21:23:01 2021	1625516581	0	1538	1538	1537
