starttime	seconds	ctime	dtime	ttime	wait
Mon Jul 05 21:21:07 2021	1625516467	0	1482	1482	1481
Mon Jul 05 21:21:03 2021	1625516463	0	1482	1482	1482
Mon Jul 05 21:20:47 2021	1625516447	0	1483	1483	1482
Mon Jul 05 21:21:08 2021	1625516468	0	1483	1483	1483
Mon Jul 05 21:21:07 2021	1625516467	0	1484	1484	1484
Mon Jul 05 21:20:51 2021	1625516451	0	1485	1485	1484
Mon Jul 05 21:21:08 2021	1625516468	0	1485	1486	1485
Mon Jul 05 21:20:57 2021	1625516457	0	1486	1486	1486
Mon Jul 05 21:21:08 2021	1625516468	0	1486	1486	1486
Mon Jul 05 21:21:06 2021	1625516466	0	1486	1487	1486
Mon Jul 05 21:21:05 2021	1625516465	0	1487	1487	1486
Mon Jul 05 21:21:01 2021	1625516461	0	1487	1487	1486
Mon Jul 05 21:21:07 2021	1625516467	0	1488	1488	1487
Mon Jul 05 21:21:01 2021	1625516461	3	1485	1488	1485
Mon Jul 05 21:21:07 2021	1625516467	0	1489	1489	1488
Mon Jul 05 21:20:57 2021	1625516457	0	1489	1489	1489
Mon Jul 05 21:21:03 2021	1625516463	0	1489	1489	1489
Mon Jul 05 21:21:07 2021	1625516467	0	1490	1490	1489
Mon Jul 05 21:21:07 2021	1625516467	0	1490	1490	1489
Mon Jul 05 21:21:07 2021	1625516467	0	1490	1490	1489
Mon Jul 05 21:20:52 2021	1625516452	0	1490	1490	1490
Mon Jul 05 21:20:53 2021	1625516453	0	1490	1490	1490
Mon Jul 05 21:21:08 2021	1625516468	0	1490	1491	1487
Mon Jul 05 21:21:07 2021	1625516467	0	1490	1491	1490
Mon Jul 05 21:21:07 2021	1625516467	0	1491	1491	1491
Mon Jul 05 21:21:04 2021	1625516464	0	1491	1491	1488
Mon Jul 05 21:21:04 2021	1625516464	0	1491	1491	1490
Mon Jul 05 21:20:50 2021	1625516450	0	1491	1491	1491
Mon Jul 05 21:20:49 2021	1625516449	0	1491	1492	1491
Mon Jul 05 21:21:04 2021	1625516464	0	1492	1492	1492
Mon Jul 05 21:20:50 2021	1625516450	0	1492	1492	1492
Mon Jul 05 21:20:49 2021	1625516449	0	1493	1493	1492
Mon Jul 05 21:21:07 2021	1625516467	0	1493	1493	1493
Mon Jul 05 21:20:59 2021	1625516459	0	1493	1494	1493
Mon Jul 05 21:20:53 2021	1625516453	0	1494	1494	1493
Mon Jul 05 21:20:48 2021	1625516448	0	1494	1494	1493
Mon Jul 05 21:21:08 2021	1625516468	0	1494	1494	1493
Mon Jul 05 21:20:51 2021	1625516451	0	1494	1494	1494
Mon Jul 05 21:21:07 2021	1625516467	0	1494	1494	1494
Mon Jul 05 21:21:04 2021	1625516464	0	1495	1495	1494
Mon Jul 05 21:21:00 2021	1625516460	0	1496	1496	1495
Mon Jul 05 21:20:56 2021	1625516456	0	1496	1496	1495
Mon Jul 05 21:20:48 2021	1625516448	0	1496	1496	1496
Mon Jul 05 21:21:01 2021	1625516461	0	1496	1497	1496
Mon Jul 05 21:20:51 2021	1625516451	0	1497	1497	1496
Mon Jul 05 21:20:56 2021	1625516456	0	1497	1497	1496
Mon Jul 05 21:20:46 2021	1625516446	0	1497	1497	1496
Mon Jul 05 21:20:51 2021	1625516451	0	1497	1497	1497
Mon Jul 05 21:21:06 2021	1625516466	0	1497	1498	1497
Mon Jul 05 21:21:01 2021	1625516461	0	1498	1498	1498
Mon Jul 05 21:20:47 2021	1625516447	0	1499	1499	1498
Mon Jul 05 21:20:53 2021	1625516453	0	1499	1499	1499
Mon Jul 05 21:21:04 2021	1625516464	0	1499	1500	1498
Mon Jul 05 21:20:59 2021	1625516459	0	1501	1501	1500
Mon Jul 05 21:21:04 2021	1625516464	0	1501	1502	1501
Mon Jul 05 21:21:04 2021	1625516464	0	1502	1502	1501
Mon Jul 05 21:21:01 2021	1625516461	0	1503	1503	1502
Mon Jul 05 21:21:05 2021	1625516465	0	1503	1503	1503
Mon Jul 05 21:21:01 2021	1625516461	0	1503	1503	1503
Mon Jul 05 21:21:08 2021	1625516468	0	1503	1504	1503
Mon Jul 05 21:21:07 2021	1625516467	0	1504	1504	1503
Mon Jul 05 21:21:07 2021	1625516467	0	1504	1504	1503
Mon Jul 05 21:20:51 2021	1625516451	0	1504	1504	1503
Mon Jul 05 21:20:50 2021	1625516450	0	1504	1504	1504
Mon Jul 05 21:20:49 2021	1625516449	0	1504	1504	1504
Mon Jul 05 21:21:08 2021	1625516468	0	1504	1504	1504
Mon Jul 05 21:21:07 2021	1625516467	0	1505	1505	1504
Mon Jul 05 21:21:04 2021	1625516464	0	1505	1505	1504
Mon Jul 05 21:20:47 2021	1625516447	0	1505	1506	1505
Mon Jul 05 21:20:51 2021	1625516451	0	1506	1506	1505
Mon Jul 05 21:20:59 2021	1625516459	0	1506	1506	1505
Mon Jul 05 21:21:04 2021	1625516464	0	1506	1506	1506
Mon Jul 05 21:21:07 2021	1625516467	0	1507	1507	1506
Mon Jul 05 21:21:03 2021	1625516463	0	1507	1507	1506
Mon Jul 05 21:20:56 2021	1625516456	0	1507	1508	1507
Mon Jul 05 21:20:45 2021	1625516445	0	1508	1508	1508
Mon Jul 05 21:20:50 2021	1625516450	0	1508	1508	1508
Mon Jul 05 21:21:04 2021	1625516464	0	1508	1508	1508
Mon Jul 05 21:21:04 2021	1625516464	0	1508	1509	1508
Mon Jul 05 21:21:02 2021	1625516462	0	1509	1509	1508
Mon Jul 05 21:21:04 2021	1625516464	0	1510	1510	1508
Mon Jul 05 21:20:50 2021	1625516450	0	1510	1510	1509
Mon Jul 05 21:20:51 2021	1625516451	0	1510	1510	1509
Mon Jul 05 21:21:04 2021	1625516464	0	1510	1510	1509
Mon Jul 05 21:20:50 2021	1625516450	0	1510	1511	1510
Mon Jul 05 21:21:03 2021	1625516463	0	1511	1511	1511
Mon Jul 05 21:21:07 2021	1625516467	0	1511	1511	1510
Mon Jul 05 21:21:08 2021	1625516468	0	1511	1511	1511
Mon Jul 05 21:20:46 2021	1625516446	0	1511	1512	1511
Mon Jul 05 21:20:52 2021	1625516452	0	1512	1512	1511
Mon Jul 05 21:21:00 2021	1625516460	0	1512	1512	1512
Mon Jul 05 21:21:01 2021	1625516461	0	1512	1513	1512
Mon Jul 05 21:21:07 2021	1625516467	0	1512	1513	1512
Mon Jul 05 21:20:52 2021	1625516452	1	1512	1513	1512
Mon Jul 05 21:20:49 2021	1625516449	0	1513	1513	1513
Mon Jul 05 21:21:04 2021	1625516464	0	1513	1513	1513
Mon Jul 05 21:21:05 2021	1625516465	1	1513	1514	1512
Mon Jul 05 21:21:05 2021	1625516465	0	1514	1515	1514
Mon Jul 05 21:20:49 2021	1625516449	0	1516	1516	1516
Mon Jul 05 21:21:06 2021	1625516466	0	1516	1516	1516
Mon Jul 05 21:21:03 2021	1625516463	0	1516	1517	1516
Mon Jul 05 21:20:46 2021	1625516446	0	1516	1517	1516
Mon Jul 05 21:21:03 2021	1625516463	0	1517	1517	1516
Mon Jul 05 21:20:45 2021	1625516445	0	1517	1517	1517
Mon Jul 05 21:21:06 2021	1625516466	0	1517	1517	1517
Mon Jul 05 21:20:50 2021	1625516450	0	1518	1518	1517
Mon Jul 05 21:21:07 2021	1625516467	0	1518	1518	1517
Mon Jul 05 21:20:52 2021	1625516452	0	1518	1518	1517
Mon Jul 05 21:21:08 2021	1625516468	0	1518	1518	1518
Mon Jul 05 21:20:51 2021	1625516451	0	1518	1518	1518
Mon Jul 05 21:20:49 2021	1625516449	0	1518	1519	1518
Mon Jul 05 21:21:04 2021	1625516464	0	1519	1519	1519
Mon Jul 05 21:21:06 2021	1625516466	0	1519	1519	1519
Mon Jul 05 21:21:03 2021	1625516463	0	1519	1519	1519
Mon Jul 05 21:21:08 2021	1625516468	0	1519	1520	1519
Mon Jul 05 21:21:07 2021	1625516467	0	1520	1520	1519
Mon Jul 05 21:20:50 2021	1625516450	0	1520	1520	1519
Mon Jul 05 21:21:03 2021	1625516463	0	1520	1520	1520
Mon Jul 05 21:21:05 2021	1625516465	0	1520	1520	1519
Mon Jul 05 21:21:03 2021	1625516463	0	1520	1520	1520
Mon Jul 05 21:21:01 2021	1625516461	0	1521	1521	1521
Mon Jul 05 21:20:46 2021	1625516446	0	1521	1522	1521
Mon Jul 05 21:20:50 2021	1625516450	0	1521	1522	1521
Mon Jul 05 21:20:50 2021	1625516450	0	1522	1522	1521
Mon Jul 05 21:20:47 2021	1625516447	0	1522	1522	1521
Mon Jul 05 21:20:51 2021	1625516451	0	1523	1523	1523
Mon Jul 05 21:21:04 2021	1625516464	0	1523	1524	1523
Mon Jul 05 21:21:06 2021	1625516466	0	1524	1524	1523
Mon Jul 05 21:20:50 2021	1625516450	0	1524	1524	1524
Mon Jul 05 21:20:46 2021	1625516446	0	1524	1524	1524
Mon Jul 05 21:21:05 2021	1625516465	0	1524	1525	1524
Mon Jul 05 21:20:50 2021	1625516450	0	1526	1526	1521
Mon Jul 05 21:21:07 2021	1625516467	0	1526	1526	1525
Mon Jul 05 21:20:47 2021	1625516447	0	1526	1526	1526
Mon Jul 05 21:20:45 2021	1625516445	0	1526	1527	1526
Mon Jul 05 21:21:07 2021	1625516467	0	1526	1527	1526
Mon Jul 05 21:21:03 2021	1625516463	0	1527	1527	1526
Mon Jul 05 21:20:51 2021	1625516451	0	1527	1527	1527
Mon Jul 05 21:20:46 2021	1625516446	0	1527	1527	1527
Mon Jul 05 21:21:01 2021	1625516461	0	1528	1528	1527
Mon Jul 05 21:20:47 2021	1625516447	0	1529	1529	1528
Mon Jul 05 21:20:47 2021	1625516447	0	1529	1529	1528
Mon Jul 05 21:21:03 2021	1625516463	0	1530	1530	1529
Mon Jul 05 21:21:05 2021	1625516465	0	1530	1530	1529
Mon Jul 05 21:20:48 2021	1625516448	0	1531	1531	1531
Mon Jul 05 21:21:07 2021	1625516467	0	1533	1533	1533
Mon Jul 05 21:21:01 2021	1625516461	0	1534	1534	1533
Mon Jul 05 21:20:52 2021	1625516452	0	1534	1534	1534
Mon Jul 05 21:21:05 2021	1625516465	0	1534	1534	1534
Mon Jul 05 21:20:48 2021	1625516448	0	1535	1535	1534
Mon Jul 05 21:21:03 2021	1625516463	0	1536	1537	1536
Mon Jul 05 21:21:07 2021	1625516467	0	1538	1538	1537
Mon Jul 05 21:21:03 2021	1625516463	0	1538	1538	1537
Mon Jul 05 21:20:46 2021	1625516446	0	1538	1538	1537
Mon Jul 05 21:20:47 2021	1625516447	0	1539	1539	1538
Mon Jul 05 21:20:45 2021	1625516445	0	1539	1539	1539
Mon Jul 05 21:20:50 2021	1625516450	0	1540	1540	1540
Mon Jul 05 21:20:52 2021	1625516452	0	1542	1542	1542
Mon Jul 05 21:21:07 2021	1625516467	0	1542	1543	1542
Mon Jul 05 21:20:50 2021	1625516450	0	1546	1546	1545
Mon Jul 05 21:20:47 2021	1625516447	0	1546	1546	1545
Mon Jul 05 21:21:03 2021	1625516463	0	1547	1547	1546
Mon Jul 05 21:20:50 2021	1625516450	0	1547	1547	1547
Mon Jul 05 21:21:00 2021	1625516460	0	1547	1547	1547
Mon Jul 05 21:21:00 2021	1625516460	0	1547	1548	1547
Mon Jul 05 21:21:00 2021	1625516460	1	1548	1548	1547
Mon Jul 05 21:21:00 2021	1625516460	0	1548	1549	1547
Mon Jul 05 21:20:52 2021	1625516452	0	1549	1549	1548
Mon Jul 05 21:20:56 2021	1625516456	0	1549	1549	1548
Mon Jul 05 21:21:03 2021	1625516463	0	1550	1551	1550
Mon Jul 05 21:21:06 2021	1625516466	0	1551	1551	1550
Mon Jul 05 21:20:49 2021	1625516449	0	1551	1551	1551
Mon Jul 05 21:21:07 2021	1625516467	0	1552	1552	1551
Mon Jul 05 21:20:52 2021	1625516452	0	1552	1552	1552
Mon Jul 05 21:20:46 2021	1625516446	0	1553	1554	1552
Mon Jul 05 21:21:04 2021	1625516464	0	1554	1554	1553
Mon Jul 05 21:21:04 2021	1625516464	0	1557	1557	1556
Mon Jul 05 21:20:45 2021	1625516445	0	1558	1559	1558
Mon Jul 05 21:21:06 2021	1625516466	0	1559	1559	1558
Mon Jul 05 21:20:47 2021	1625516447	0	1560	1560	1559
Mon Jul 05 21:20:50 2021	1625516450	0	1561	1561	1560
Mon Jul 05 21:20:47 2021	1625516447	0	1561	1561	1561
Mon Jul 05 21:20:50 2021	1625516450	0	1563	1563	1562
Mon Jul 05 21:21:04 2021	1625516464	0	1563	1563	1562
Mon Jul 05 21:20:49 2021	1625516449	0	1566	1566	1566
Mon Jul 05 21:20:46 2021	1625516446	1	1567	1568	1566
Mon Jul 05 21:20:46 2021	1625516446	0	1569	1569	1568
Mon Jul 05 21:21:07 2021	1625516467	0	1568	1569	1568
Mon Jul 05 21:20:45 2021	1625516445	0	1569	1570	1569
Mon Jul 05 21:21:05 2021	1625516465	0	1571	1571	1571
Mon Jul 05 21:20:45 2021	1625516445	1	1573	1573	1572
Mon Jul 05 21:20:49 2021	1625516449	0	1574	1574	1567
Mon Jul 05 21:20:49 2021	1625516449	0	1576	1576	1575
Mon Jul 05 21:20:49 2021	1625516449	0	1576	1576	1575
Mon Jul 05 21:20:49 2021	1625516449	0	1577	1577	1575
Mon Jul 05 21:21:07 2021	1625516467	0	1579	1579	1578
Mon Jul 05 21:21:07 2021	1625516467	0	1579	1579	1578
Mon Jul 05 21:21:00 2021	1625516460	0	1582	1582	1581
Mon Jul 05 21:20:45 2021	1625516445	0	1582	1582	1581
Mon Jul 05 21:20:45 2021	1625516445	0	1582	1582	1582
Mon Jul 05 21:21:05 2021	1625516465	0	1583	1583	1582
Mon Jul 05 21:21:05 2021	1625516465	0	1586	1586	1585
Mon Jul 05 21:21:07 2021	1625516467	0	1586	1586	1586
Mon Jul 05 21:21:05 2021	1625516465	0	1587	1587	1586
Mon Jul 05 21:21:07 2021	1625516467	0	1587	1587	1587
Mon Jul 05 21:20:46 2021	1625516446	0	1589	1589	1588
Mon Jul 05 21:21:04 2021	1625516464	0	1591	1591	1591
Mon Jul 05 21:21:00 2021	1625516460	0	1594	1594	1593
Mon Jul 05 21:21:07 2021	1625516467	0	1595	1595	1594
Mon Jul 05 21:21:04 2021	1625516464	0	1596	1596	1595
Mon Jul 05 21:21:05 2021	1625516465	0	1597	1598	1597
Mon Jul 05 21:21:04 2021	1625516464	0	1601	1602	1601
Mon Jul 05 21:20:50 2021	1625516450	0	1603	1603	1602
Mon Jul 05 21:21:05 2021	1625516465	0	1603	1604	1603
Mon Jul 05 21:21:05 2021	1625516465	0	1604	1604	1603
Mon Jul 05 21:20:50 2021	1625516450	0	1607	1607	1606
Mon Jul 05 21:21:05 2021	1625516465	0	1610	1610	1609
Mon Jul 05 21:21:07 2021	1625516467	0	1614	1614	1614
Mon Jul 05 21:20:50 2021	1625516450	0	1615	1615	1614
Mon Jul 05 21:20:50 2021	1625516450	0	1616	1616	1616
Mon Jul 05 21:21:07 2021	1625516467	0	1617	1617	1616
Mon Jul 05 21:21:05 2021	1625516465	0	1621	1622	1621
Mon Jul 05 21:20:45 2021	1625516445	0	1623	1623	1622
Mon Jul 05 21:21:04 2021	1625516464	0	1623	1624	1623
Mon Jul 05 21:21:07 2021	1625516467	0	1625	1625	1624
Mon Jul 05 21:21:04 2021	1625516464	0	1626	1626	1625
Mon Jul 05 21:20:50 2021	1625516450	0	1627	1627	1626
Mon Jul 05 21:21:07 2021	1625516467	0	1627	1627	1627
Mon Jul 05 21:21:07 2021	1625516467	0	1627	1627	1627
Mon Jul 05 21:20:50 2021	1625516450	0	1630	1630	1629
Mon Jul 05 21:21:04 2021	1625516464	0	1632	1632	1632
Mon Jul 05 21:20:45 2021	1625516445	0	1632	1633	1632
Mon Jul 05 21:21:07 2021	1625516467	0	1633	1633	1633
Mon Jul 05 21:21:07 2021	1625516467	0	1638	1639	1638
Mon Jul 05 21:21:04 2021	1625516464	0	1640	1640	1639
Mon Jul 05 21:21:07 2021	1625516467	0	1642	1642	1641
Mon Jul 05 21:21:07 2021	1625516467	0	1644	1644	1644
Mon Jul 05 21:21:07 2021	1625516467	0	1645	1645	1644
Mon Jul 05 21:21:04 2021	1625516464	0	1649	1649	1649
Mon Jul 05 21:20:46 2021	1625516446	0	1652	1653	1652
Mon Jul 05 21:20:45 2021	1625516445	0	1656	1656	1655
Mon Jul 05 21:21:07 2021	1625516467	0	1661	1661	1661
Mon Jul 05 21:21:04 2021	1625516464	0	1661	1661	1661
Mon Jul 05 21:21:04 2021	1625516464	0	1664	1664	1663
Mon Jul 05 21:21:04 2021	1625516464	0	1664	1664	1663
Mon Jul 05 21:20:46 2021	1625516446	0	1669	1669	1668
Mon Jul 05 21:20:45 2021	1625516445	0	1671	1672	1671
Mon Jul 05 21:20:50 2021	1625516450	0	1672	1673	1672
Mon Jul 05 21:21:05 2021	1625516465	0	1674	1674	1673
Mon Jul 05 21:21:04 2021	1625516464	0	1675	1675	1674
Mon Jul 05 21:20:45 2021	1625516445	0	1677	1677	1677
Mon Jul 05 21:20:45 2021	1625516445	0	1677	1677	1677
Mon Jul 05 21:20:50 2021	1625516450	0	1678	1678	1678
Mon Jul 05 21:20:50 2021	1625516450	0	1688	1689	1688
Mon Jul 05 21:21:04 2021	1625516464	0	1732	1732	1732
Mon Jul 05 21:20:45 2021	1625516445	1	1797	1797	1797
Mon Jul 05 21:20:43 2021	1625516443	0	2082	2082	2081
Mon Jul 05 21:20:43 2021	1625516443	2	2094	2095	2092
Mon Jul 05 21:20:43 2021	1625516443	2	2098	2100	2098
Mon Jul 05 21:20:43 2021	1625516443	1	2100	2101	2099
Mon Jul 05 21:20:43 2021	1625516443	3	2100	2103	2099
Mon Jul 05 21:20:44 2021	1625516444	0	2104	2104	2103
Mon Jul 05 21:20:44 2021	1625516444	0	2108	2108	2107
Mon Jul 05 21:20:43 2021	1625516443	3	2105	2109	2104
Mon Jul 05 21:20:43 2021	1625516443	3	2115	2117	2110
Mon Jul 05 21:20:43 2021	1625516443	3	2121	2124	2121
Mon Jul 05 21:20:43 2021	1625516443	1	2127	2128	2125
Mon Jul 05 21:20:43 2021	1625516443	1	2127	2128	2125
Mon Jul 05 21:20:43 2021	1625516443	2	2127	2128	2126
Mon Jul 05 21:20:43 2021	1625516443	1	2127	2129	2126
Mon Jul 05 21:20:44 2021	1625516444	0	2131	2132	2131
Mon Jul 05 21:20:44 2021	1625516444	0	2140	2141	2140
Mon Jul 05 21:20:44 2021	1625516444	0	2142	2142	2141
Mon Jul 05 21:20:43 2021	1625516443	2	2148	2150	2147
Mon Jul 05 21:20:43 2021	1625516443	2	2148	2150	2148
Mon Jul 05 21:20:43 2021	1625516443	2	2152	2154	2151
Mon Jul 05 21:20:43 2021	1625516443	2	2156	2158	2156
Mon Jul 05 21:20:43 2021	1625516443	0	2159	2159	2158
Mon Jul 05 21:20:43 2021	1625516443	0	2185	2185	2184
Mon Jul 05 21:20:43 2021	1625516443	0	2186	2186	2185
Mon Jul 05 21:20:44 2021	1625516444	0	2214	2214	2213
Mon Jul 05 21:20:43 2021	1625516443	2	2217	2218	2190
Mon Jul 05 21:20:43 2021	1625516443	1	2217	2219	2204
Mon Jul 05 21:20:44 2021	1625516444	0	2221	2221	2221
Mon Jul 05 21:20:43 2021	1625516443	0	2222	2222	2221
Mon Jul 05 21:20:43 2021	1625516443	3	2223	2226	2203
Mon Jul 05 21:20:43 2021	1625516443	0	2235	2235	2235
Mon Jul 05 21:20:43 2021	1625516443	1	2247	2248	2246
Mon Jul 05 21:20:44 2021	1625516444	0	2249	2250	2249
Mon Jul 05 21:20:43 2021	1625516443	0	2254	2254	2252
Mon Jul 05 21:20:43 2021	1625516443	0	2272	2273	2272
Mon Jul 05 21:20:43 2021	1625516443	3	2278	2281	2276
Mon Jul 05 21:20:43 2021	1625516443	0	2284	2284	2284
Mon Jul 05 21:20:43 2021	1625516443	2	2284	2286	2283
Mon Jul 05 21:20:43 2021	1625516443	2	2304	2305	2287
Mon Jul 05 21:20:43 2021	1625516443	2	2303	2306	2298
Mon Jul 05 21:20:43 2021	1625516443	3	2303	2306	2300
Mon Jul 05 21:20:43 2021	1625516443	3	2303	2306	2303
Mon Jul 05 21:20:43 2021	1625516443	2	2305	2306	2304
Mon Jul 05 21:20:43 2021	1625516443	3	2304	2308	2303
Mon Jul 05 21:20:43 2021	1625516443	2	2306	2309	2306
Mon Jul 05 21:20:43 2021	1625516443	2	2308	2310	2308
Mon Jul 05 21:20:43 2021	1625516443	2	2311	2313	2310
Mon Jul 05 21:20:43 2021	1625516443	2	2316	2319	2316
Mon Jul 05 21:20:43 2021	1625516443	1	2320	2321	2318
Mon Jul 05 21:20:43 2021	1625516443	1	2320	2322	2319
Mon Jul 05 21:20:43 2021	1625516443	4	2320	2324	2320
Mon Jul 05 21:20:43 2021	1625516443	2	2326	2328	2325
Mon Jul 05 21:20:43 2021	1625516443	4	2326	2330	2326
Mon Jul 05 21:20:43 2021	1625516443	1	2329	2330	2328
Mon Jul 05 21:20:43 2021	1625516443	0	2332	2332	2332
Mon Jul 05 21:20:43 2021	1625516443	3	2332	2334	2331
Mon Jul 05 21:20:43 2021	1625516443	3	2333	2336	2333
Mon Jul 05 21:20:43 2021	1625516443	1	2339	2340	2339
Mon Jul 05 21:20:43 2021	1625516443	3	2346	2349	2346
Mon Jul 05 21:20:44 2021	1625516444	0	2351	2352	2351
Mon Jul 05 21:20:43 2021	1625516443	0	2358	2358	2357
Mon Jul 05 21:20:43 2021	1625516443	0	2371	2371	2370
Mon Jul 05 21:20:43 2021	1625516443	0	2375	2375	2374
Mon Jul 05 21:20:43 2021	1625516443	0	2383	2384	2383
Mon Jul 05 21:20:43 2021	1625516443	0	2384	2384	2383
Mon Jul 05 21:20:43 2021	1625516443	0	2386	2386	2386
Mon Jul 05 21:20:43 2021	1625516443	2	2385	2387	2385
Mon Jul 05 21:20:43 2021	1625516443	0	2419	2419	2419
Mon Jul 05 21:20:43 2021	1625516443	0	2420	2420	2420
Mon Jul 05 21:20:43 2021	1625516443	1	2423	2424	2423
Mon Jul 05 21:20:43 2021	1625516443	0	2425	2426	2425
Mon Jul 05 21:20:43 2021	1625516443	0	2433	2433	2432
Mon Jul 05 21:20:43 2021	1625516443	1	2438	2439	2438
Mon Jul 05 21:20:43 2021	1625516443	0	2445	2445	2444
Mon Jul 05 21:20:43 2021	1625516443	0	2447	2447	2445
Mon Jul 05 21:20:43 2021	1625516443	1	2447	2448	2446
Mon Jul 05 21:20:43 2021	1625516443	0	2450	2451	2450
Mon Jul 05 21:20:43 2021	1625516443	2	2461	2463	2461
Mon Jul 05 21:20:43 2021	1625516443	1	2498	2499	2498
Mon Jul 05 21:20:43 2021	1625516443	1	2507	2508	2506
Mon Jul 05 21:20:43 2021	1625516443	0	2519	2519	2519
Mon Jul 05 21:20:43 2021	1625516443	0	2522	2522	2521
Mon Jul 05 21:20:43 2021	1625516443	1	2521	2522	2521
Mon Jul 05 21:20:43 2021	1625516443	0	2543	2543	2542
Mon Jul 05 21:20:43 2021	1625516443	1	2563	2564	2562
Mon Jul 05 21:20:43 2021	1625516443	1	2564	2565	2564
Mon Jul 05 21:20:43 2021	1625516443	1	2574	2575	2574
Mon Jul 05 21:20:43 2021	1625516443	0	2591	2591	2590
Mon Jul 05 21:20:43 2021	1625516443	1	2602	2603	2601
Mon Jul 05 21:20:43 2021	1625516443	1	2615	2616	2614
Mon Jul 05 21:20:43 2021	1625516443	0	2622	2622	2621
Mon Jul 05 21:20:43 2021	1625516443	1	2629	2630	2628
Mon Jul 05 21:20:43 2021	1625516443	1	2632	2633	2632
Mon Jul 05 21:20:43 2021	1625516443	0	2635	2635	2634
Mon Jul 05 21:20:43 2021	1625516443	1	2647	2648	2647
Mon Jul 05 21:20:43 2021	1625516443	1	2651	2652	2651
Mon Jul 05 21:20:43 2021	1625516443	1	2763	2764	2762
Mon Jul 05 21:20:43 2021	1625516443	1	2954	2955	2954
Mon Jul 05 21:20:43 2021	1625516443	1	2963	2964	2962
Mon Jul 05 21:20:43 2021	1625516443	1	3028	3029	3027
